project_id,item_code,description_ar,category,unit,quantity,unit_price_sar,confidence,waste_factor
SA-R06743,04WI,Aluminum window fixed,Windows,m2,378.28,735.16,85,0.05
SA-R06743,05RE,Steel reinforcement 60ksi,Reinforcement,ton,796.59,3774.73,93,0.07
SA-R06743,06DO,Sliding door,Doors,no,1041.18,1209.97,83,0.02
SA-R06743,07EL,Wire 4mm,Electrical,no,1269.17,83.39,99,0.05
SA-R06743,08PL,Scratch coat,Plaster,m2,312.04,27.37,86,0.1
SA-R06744,01DO,Wooden door,Doors,no,183.2,1043.54,76,0.02
SA-R06744,02BL,Hollow concrete blocks 20cm,Block,m2,458.99,38.11,85,0.06
SA-R06744,03WI,Aluminum window sliding,Windows,m2,290.33,660.53,94,0.05
SA-R06744,04EL,Escalator,Elevator,no,243.95,221425.38,87,0.01
SA-R06744,05CO,Reinforced concrete (RC) foundations,Concrete,m3,202.01,408.71,83,0.05
SA-R06744,06PL,Floor drain,Plumbing,no,330.18,108.09,95,0.05
SA-R06744,07PL,Scratch coat,Plaster,m2,214.37,25.41,89,0.1
SA-R06744,08RE,Tie wire,Reinforcement,ton,303.7,3445.84,97,0.07
SA-R06744,09EA,Soil compaction,EarthWork,m3,326.74,23.43,77,0.05
SA-R06744,10HV,Diffuser,HVAC,no,508.43,2214.29,87,0.03
SA-R06744,11MA,Marble flooring,Marble,m2,116.02,163.55,92,0.08
SA-R06745,01EA,Site grading,EarthWork,m3,92390.98,18.09,98,0.05
SA-R06745,02CO,RC shear walls,Concrete,m3,43962.37,331.96,90,0.05
SA-R06745,03RE,Steel mesh,Reinforcement,ton,44058.2,3006.6,84,0.07
SA-R06745,04EL,Earthing system,Electrical,no,56438.98,64.4,98,0.05
SA-R06745,05HV,Air handling unit,HVAC,no,109303.58,1830.51,84,0.03
SA-R06745,06WA,Bitumen waterproofing,Waterproofing,m2,45999.34,42.49,77,0.08
SA-R06745,07BL,AAC blocks,Block,m2,99831.26,30.89,87,0.06
SA-R06745,08PL,Sanitary fitting,Plumbing,no,87545.4,93.32,79,0.05
SA-R06745,09WI,Curtain wall,Windows,m2,36325.2,559.58,81,0.05
SA-R06745,10CE,Ceramic tiles 40x40,Ceramic,m2,89808.35,48.02,92,0.1
SA-R06745,11EL,Freight elevator,Elevator,no,73234.32,199357.48,78,0.01
SA-R06745,12PL,Scratch coat,Plaster,m2,37714.49,22.51,75,0.1
SA-R06746,01PL,Gypsum plaster,Plaster,m2,7696.22,23.51,79,0.1
SA-R06746,02EL,Escalator,Elevator,no,8648.56,218654.98,97,0.01
SA-R06746,03EA,Backfilling,EarthWork,m3,10344.27,21.94,80,0.05
SA-R06746,04CO,Plain concrete (PC),Concrete,m3,1849.37,379.33,82,0.05
SA-R06746,05PL,Sanitary fitting,Plumbing,no,9508.29,99.6,89,0.05
SA-R06746,06EL,MCB,Electrical,no,2059.59,69.79,89,0.05
SA-R06747,01BL,Hollow concrete blocks 20cm,Block,m2,389.12,40.4,90,0.06
SA-R06747,02EL,Wire 4mm,Electrical,no,88.94,80.17,96,0.05
SA-R06747,03CE,Skirting,Ceramic,m2,168.97,63.15,78,0.1
SA-R06747,04HV,Air handling unit,HVAC,no,481.26,2331.97,82,0.03
SA-R06747,05DO,Metal door,Doors,no,107.66,1128.19,97,0.02
SA-R06747,06WI,Curtain wall,Windows,m2,234.54,733.08,97,0.05
SA-R06747,07EA,Soil compaction,EarthWork,m3,386.47,22.97,78,0.05
SA-R06748,01PL,Copper pipe 15mm,Plumbing,no,43436.71,106.48,76,0.05
SA-R06748,02RE,Steel reinforcement 40ksi,Reinforcement,ton,26700.61,3446.81,95,0.07
SA-R06748,03PA,Textured paint,Paint,m2,8854.95,15.83,93,0.1
SA-R06748,04EL,Passenger elevator 10 stop,Elevator,no,47024.71,214233.91,77,0.01
SA-R06748,05WI,Aluminum window sliding,Windows,m2,36336.14,657.4,89,0.05
SA-R06748,06CO,RC slabs,Concrete,m3,10160.98,398.98,88,0.05
SA-R06748,07FI,Emergency light,FireFighting,no,38370.42,294.41,79,0.03
SA-R06748,08CE,Porcelain tiles 60x60,Ceramic,m2,51724.35,58.23,86,0.1
SA-R06748,09WA,Bitumen waterproofing,Waterproofing,m2,30364.29,49.21,86,0.08
SA-R06748,10PL,Cement plaster internal,Plaster,m2,16844.56,24.99,92,0.1
SA-R06748,11MA,Granite countertop,Marble,m2,53849.85,152.78,76,0.08
SA-R06749,01PA,Emulsion paint internal,Paint,m2,2257.35,17.71,94,0.1
SA-R06749,02FI,Smoke detector,FireFighting,no,2702.55,321.6,78,0.03
SA-R06749,03EL,MCB,Electrical,no,723.1,80.7,76,0.05
SA-R06749,04RE,Steel mesh,Reinforcement,ton,2153.83,3678.94,95,0.07
SA-R06749,05CE,Mosaic tiles,Ceramic,m2,839.38,57.47,89,0.1
SA-R06750,01PA,Oil paint external,Paint,m2,4883.79,17.19,86,0.1
SA-R06750,02BL,Hollow concrete blocks 10cm,Block,m2,13537.63,39.79,81,0.06
SA-R06750,03WA,Bitumen waterproofing,Waterproofing,m2,17795.11,49.38,79,0.08
SA-R06750,04DO,Fire rated door,Doors,no,15270.57,1051.65,79,0.02
SA-R06750,05RE,Steel reinforcement 40ksi,Reinforcement,ton,10335.36,3457.76,87,0.07
SA-R06751,01WA,Polymer waterproofing,Waterproofing,m2,389.57,47.65,79,0.08
SA-R06751,02WI,Aluminum window sliding,Windows,m2,140.96,663.31,88,0.05
SA-R06751,03EL,Escalator,Elevator,no,79.99,222947.18,80,0.01
SA-R06751,04PL,Gypsum plaster,Plaster,m2,295.94,25.69,99,0.1
SA-R06751,05DO,Fire rated door,Doors,no,215.31,1018.19,76,0.02
SA-R06751,06PA,Textured paint,Paint,m2,128.35,16,79,0.1
SA-R06751,07EL,Light point,Electrical,no,194.16,74.81,97,0.05
SA-R06751,08HV,Split AC unit,HVAC,no,290.41,2240.76,78,0.03
SA-R06752,01PL,Scratch coat,Plaster,m2,5112.95,26.45,89,0.1
SA-R06752,02WA,Bitumen waterproofing,Waterproofing,m2,6091.37,50.42,87,0.08
SA-R06752,03WI,Glass partition,Windows,m2,14491.65,725.92,77,0.05
SA-R06752,04EL,Passenger elevator 10 stop,Elevator,no,12922.06,240195.79,85,0.01
SA-R06752,05PA,Textured paint,Paint,m2,11138.98,16.5,97,0.1
SA-R06752,06MA,Marble flooring,Marble,m2,11081.88,171.72,94,0.08
SA-R06752,07EA,Site grading,EarthWork,m3,10147.38,24.54,86,0.05
SA-R06752,08CE,Mosaic tiles,Ceramic,m2,3490.18,64.18,79,0.1
SA-R06753,01EA,Trench excavation,EarthWork,m3,31851.43,21.33,85,0.05
SA-R06753,02WA,Bitumen waterproofing,Waterproofing,m2,37403.11,40.61,90,0.08
SA-R06753,03PL,Pump set,Plumbing,no,30484.88,94.51,76,0.05
SA-R06753,04EL,Cable tray,Electrical,no,39132.63,70.5,92,0.05
SA-R06753,05CO,Lightweight concrete screed,Concrete,m3,8503.51,366.68,93,0.05
SA-R06753,06BL,Hollow concrete blocks 20cm,Block,m2,8172.76,35.92,86,0.06
SA-R06753,07MA,Granite countertop,Marble,m2,50813.74,140.73,99,0.08
SA-R06753,08PL,Cement plaster external,Plaster,m2,22910.75,22.67,75,0.1
SA-R06754,01FI,Fire alarm panel,FireFighting,no,3428.05,283,98,0.03
SA-R06754,02WI,Curtain wall,Windows,m2,7696.56,639.21,75,0.05
SA-R06754,03PA,Textured paint,Paint,m2,11537.18,14.6,87,0.1
SA-R06754,04BL,Hollow concrete blocks 15cm,Block,m2,9498.33,33.78,88,0.06
SA-R06754,05DO,Metal door,Doors,no,3452.93,947.84,89,0.02
SA-R06754,06MA,Marble flooring,Marble,m2,7662.33,148.23,83,0.08
SA-R06754,07EA,Excavation for foundations,EarthWork,m3,10317.41,20.87,86,0.05
SA-R06755,01PL,Pump set,Plumbing,no,2978.99,91.78,94,0.05
SA-R06755,02BL,Hollow concrete blocks 10cm,Block,m2,2739.25,30.85,92,0.06
SA-R06755,03WA,Liquid membrane,Waterproofing,m2,3144.2,43.69,81,0.08
SA-R06755,04EL,Wire 6mm,Electrical,no,1556.03,65.41,95,0.05
SA-R06755,05EA,Soil compaction,EarthWork,m3,2226.97,20.14,85,0.05
SA-R06755,06CE,Porcelain tiles 60x60,Ceramic,m2,4193.11,49.27,83,0.1
SA-R06755,07HV,Ducted AC,HVAC,no,1090.17,1920.43,92,0.03
SA-R06755,08PL,Scratch coat,Plaster,m2,4576.9,21.5,82,0.1
SA-R06755,09CO,RC slabs,Concrete,m3,1111.21,362.22,80,0.05
SA-R06755,10DO,Wooden door,Doors,no,2395.8,924.62,98,0.02
SA-R06755,11PA,Textured paint,Paint,m2,1009.91,14.21,84,0.1
SA-R06755,12WI,Aluminum window fixed,Windows,m2,1235.18,539.31,94,0.05
SA-R06756,01WI,Glass partition,Windows,m2,413.75,727.33,81,0.05
SA-R06756,02EA,Site grading,EarthWork,m3,208.55,23.61,85,0.05
SA-R06756,03CO,RC slabs,Concrete,m3,660.29,458,92,0.05
SA-R06756,04PA,Oil paint external,Paint,m2,782.35,16.77,88,0.1
SA-R06756,05CE,Ceramic tiles 40x40,Ceramic,m2,819.93,59.53,93,0.1
SA-R06756,06RE,Steel reinforcement 40ksi,Reinforcement,ton,785.99,3515.57,86,0.07
SA-R06756,07PL,Copper pipe 15mm,Plumbing,no,515.65,116.71,96,0.05
SA-R06756,08DO,Fire rated door,Doors,no,547.36,1182.32,80,0.02
SA-R06756,09BL,Concrete bricks,Block,m2,123.71,40.74,85,0.06
SA-R06756,10EL,Wire 2.5mm,Electrical,no,409.3,81.24,75,0.05
SA-R06756,11FI,Fire alarm panel,FireFighting,no,373.85,320.09,92,0.03
SA-R06757,01HV,Split AC unit,HVAC,no,70.28,2238.14,90,0.03
SA-R06757,02CE,Porcelain tiles 60x60,Ceramic,m2,104.18,62.12,76,0.1
SA-R06757,03EA,Trench excavation,EarthWork,m3,127.25,24.07,77,0.05
SA-R06757,04MA,Granite flooring,Marble,m2,98.98,165.92,80,0.08
SA-R06757,05EL,Escalator,Elevator,no,48.55,235749.99,87,0.01
SA-R06757,06CO,RC stairs,Concrete,m3,57.57,390.04,85,0.05
SA-R06757,07FI,Sprinkler head,FireFighting,no,23.98,341.45,79,0.03
SA-R06757,08WA,Water stop,Waterproofing,m2,39.03,49.18,75,0.08
SA-R06757,09EL,PVC conduit,Electrical,no,120.06,81.87,89,0.05
SA-R06757,10WI,Aluminum window sliding,Windows,m2,87.44,647.96,78,0.05
SA-R06757,11RE,Steel reinforcement 60ksi,Reinforcement,ton,65.27,3555.49,91,0.07
SA-R06758,01EA,Trench excavation,EarthWork,m3,2834.94,20.97,84,0.05
SA-R06758,02PL,Gypsum plaster,Plaster,m2,1262.4,23.73,99,0.1
SA-R06758,03PL,Pump set,Plumbing,no,1058.06,99.47,97,0.05
SA-R06758,04DO,Fire rated door,Doors,no,1762.55,983.92,97,0.02
SA-R06758,05WI,Aluminum window fixed,Windows,m2,1569.21,593.32,86,0.05
SA-R06758,06CO,RC slabs,Concrete,m3,433.11,363.54,76,0.05
SA-R06758,07HV,Diffuser,HVAC,no,1691.64,2024.5,95,0.03
SA-R06759,01PL,Water heater,Plumbing,no,5764.49,114.15,83,0.05
SA-R06759,02MA,Marble cladding,Marble,m2,3410.51,169.73,93,0.08
SA-R06759,03DO,Fire rated door,Doors,no,5988.32,1149.06,94,0.02
SA-R06759,04CO,RC stairs,Concrete,m3,5839.79,455.13,76,0.05
SA-R06759,05CE,Skirting,Ceramic,m2,1130.81,67.18,92,0.1
SA-R06759,06EL,Switch socket,Electrical,no,7448.38,81.77,90,0.05
SA-R06759,07PA,Emulsion paint internal,Paint,m2,5678.72,17.71,93,0.1
SA-R06759,08WA,Bitumen waterproofing,Waterproofing,m2,6439.62,48.03,84,0.08
SA-R06760,01EL,Freight elevator,Elevator,no,7173.16,250477.88,85,0.01
SA-R06760,02EA,Site grading,EarthWork,m3,14523.65,24.97,80,0.05
SA-R06760,03FI,Emergency light,FireFighting,no,32160.88,368.19,95,0.03
SA-R06760,04PL,Scratch coat,Plaster,m2,23060.27,27.44,84,0.1
SA-R06760,05WI,Curtain wall,Windows,m2,21669.98,737.91,98,0.05
SA-R06760,06CO,RC columns,Concrete,m3,11036.99,453.87,79,0.05
SA-R06760,07MA,Granite flooring,Marble,m2,6504.15,186.91,87,0.08
SA-R06760,08PL,Water tank GRP,Plumbing,no,6453.58,119.23,79,0.05
SA-R06760,09CE,Skirting,Ceramic,m2,12351.5,65.3,83,0.1
SA-R06760,10WA,Bitumen waterproofing,Waterproofing,m2,27637.74,53.26,99,0.08
SA-R06761,01PA,Oil paint external,Paint,m2,931.83,14.34,83,0.1
SA-R06761,02WA,Liquid membrane,Waterproofing,m2,731.74,45.95,87,0.08
SA-R06761,03PL,Scratch coat,Plaster,m2,1546.19,23.49,96,0.1
SA-R06761,04BL,Concrete bricks,Block,m2,2409.6,34.52,85,0.06
SA-R06761,05RE,Tie wire,Reinforcement,ton,1327.68,3149.2,95,0.07
SA-R06761,06MA,Marble flooring,Marble,m2,378.33,147.98,92,0.08
SA-R06761,07HV,Ductwork,HVAC,no,875.72,1912.46,89,0.03
SA-R06762,01RE,Steel reinforcement 40ksi,Reinforcement,ton,1688.34,3149.46,88,0.07
SA-R06762,02CO,Plain concrete (PC),Concrete,m3,2435.71,364.78,95,0.05
SA-R06762,03CE,Ceramic tiles 40x40,Ceramic,m2,2331.17,55.9,75,0.1
SA-R06762,04WA,Polymer waterproofing,Waterproofing,m2,2801.25,46.67,77,0.08
SA-R06762,05DO,Metal door,Doors,no,1934.12,1054.07,77,0.02
SA-R06762,06BL,Hollow concrete blocks 15cm,Block,m2,1991.48,34.43,76,0.06
SA-R06762,07EL,Cable tray,Electrical,no,2072.35,67.74,80,0.05
SA-R06762,08HV,Ducted AC,HVAC,no,725.94,2005.86,92,0.03
SA-R06762,09EA,Trench excavation,EarthWork,m3,911.8,20.49,89,0.05
SA-R06762,10PL,Cement plaster external,Plaster,m2,1716.36,22.51,96,0.1
SA-R06762,11EL,Passenger elevator 6 stop,Elevator,no,1339.6,209068.99,77,0.01
SA-R06763,01EL,Passenger elevator 10 stop,Elevator,no,541.88,209798.26,91,0.01
SA-R06763,02RE,Steel reinforcement 60ksi,Reinforcement,ton,560.76,3034.8,94,0.07
SA-R06763,03BL,Hollow concrete blocks 20cm,Block,m2,388.25,32.06,83,0.06
SA-R06763,04EL,Wire 4mm,Electrical,no,536.98,69.17,80,0.05
SA-R06763,05CO,Lightweight concrete screed,Concrete,m3,434.12,359.01,88,0.05
SA-R06763,06PL,Gypsum plaster,Plaster,m2,427.24,22.9,97,0.1
SA-R06763,07PA,Emulsion paint internal,Paint,m2,105.83,15.19,94,0.1
SA-R06764,01PL,Cement plaster external,Plaster,m2,15685.96,23.16,91,0.1
SA-R06764,02BL,Concrete bricks,Block,m2,12397.61,35.28,99,0.06
SA-R06764,03CO,RC columns,Concrete,m3,6088.53,374.56,87,0.05
SA-R06764,04RE,Tie wire,Reinforcement,ton,5502.73,3206.33,85,0.07
SA-R06764,05HV,Ducted AC,HVAC,no,19406.84,2078.66,99,0.03
SA-R06764,06PL,PVC pipe 50mm,Plumbing,no,15221.69,103.94,89,0.05
SA-R06764,07WA,Liquid membrane,Waterproofing,m2,28560.37,48.34,91,0.08
SA-R06764,08MA,Marble flooring,Marble,m2,22429.51,157.36,94,0.08
SA-R06764,09WI,Aluminum window sliding,Windows,m2,11221.29,635.55,87,0.05
SA-R06764,10FI,Sprinkler head,FireFighting,no,11040.07,308.92,90,0.03
SA-R06764,11EL,Wire 4mm,Electrical,no,10761.5,72.92,95,0.05
SA-R06764,12EA,Backfilling,EarthWork,m3,13391.18,21.5,85,0.05
SA-R06765,01EA,Excavation for foundations,EarthWork,m3,608.21,22.73,80,0.05
SA-R06765,02FI,Fire alarm panel,FireFighting,no,715.34,286.33,92,0.03
SA-R06765,03HV,Air handling unit,HVAC,no,930.69,2230.99,81,0.03
SA-R06765,04CO,Plain concrete (PC),Concrete,m3,1184.76,407.12,81,0.05
SA-R06765,05MA,Granite countertop,Marble,m2,1175.53,162.28,76,0.08
SA-R06765,06RE,Steel reinforcement 60ksi,Reinforcement,ton,803.51,3317.67,99,0.07
SA-R06765,07DO,Fire rated door,Doors,no,693.02,1053.66,79,0.02
SA-R06766,01EL,Wire 2.5mm,Electrical,no,1151.61,78.73,86,0.05
SA-R06766,02PL,Copper pipe 15mm,Plumbing,no,1156,113.37,85,0.05
SA-R06766,03EA,Excavation for foundations,EarthWork,m3,1068.31,24.6,76,0.05
SA-R06766,04PL,Gypsum plaster,Plaster,m2,596.03,25.69,94,0.1
SA-R06766,05DO,Sliding door,Doors,no,666.53,1080.65,94,0.02
SA-R06767,01CO,RC shear walls,Concrete,m3,16.62,376.86,76,0.05
SA-R06767,02RE,Steel reinforcement 40ksi,Reinforcement,ton,73.61,2967.73,84,0.07
SA-R06767,03HV,Ducted AC,HVAC,no,55.16,2017.37,90,0.03
SA-R06767,04DO,Metal door,Doors,no,53.35,960.77,90,0.02
SA-R06767,05MA,Granite countertop,Marble,m2,25.39,142.15,92,0.08
SA-R06767,06PA,Emulsion paint internal,Paint,m2,30.82,14.67,86,0.1
SA-R06767,07EL,Freight elevator,Elevator,no,51.02,205101.02,75,0.01
SA-R06767,08PL,Cement plaster external,Plaster,m2,29.41,22.21,80,0.1
SA-R06767,09EA,Excavation for foundations,EarthWork,m3,29.82,20.69,89,0.05
SA-R06767,10WA,Polymer waterproofing,Waterproofing,m2,92.22,44.6,95,0.08
SA-R06768,01CE,Wall tiles,Ceramic,m2,366.37,52.12,85,0.1
SA-R06768,02EA,Soil compaction,EarthWork,m3,1875.52,18.79,93,0.05
SA-R06768,03CO,Reinforced concrete (RC) foundations,Concrete,m3,495.88,376.32,90,0.05
SA-R06768,04DO,Fire rated door,Doors,no,1647.66,960.65,99,0.02
SA-R06768,05PL,Scratch coat,Plaster,m2,781.02,23.09,93,0.1
SA-R06769,01PA,Textured paint,Paint,m2,2595.87,14.76,88,0.1
SA-R06769,02EA,Trench excavation,EarthWork,m3,4447.1,21.15,81,0.05
SA-R06769,03HV,Diffuser,HVAC,no,5114.76,2001.84,78,0.03
SA-R06769,04PL,Cement plaster external,Plaster,m2,3150.54,22.86,76,0.1
SA-R06769,05EL,Escalator,Elevator,no,7022.79,199351.95,87,0.01
SA-R06769,06CO,RC stairs,Concrete,m3,4989.39,362.67,76,0.05
SA-R06769,07BL,Hollow concrete blocks 15cm,Block,m2,2757.36,33.76,80,0.06
SA-R06769,08CE,Wall tiles,Ceramic,m2,2911.13,54.76,90,0.1
SA-R06769,09FI,Fire hose cabinet,FireFighting,no,2430.98,272.49,82,0.03
SA-R06769,10PL,Copper pipe 15mm,Plumbing,no,1647.44,91.72,79,0.05
SA-R06769,11MA,Granite flooring,Marble,m2,3709.08,141.93,83,0.08
SA-R06769,12DO,Fire rated door,Doors,no,2820.56,1040.19,99,0.02
SA-R06770,01EA,Soil compaction,EarthWork,m3,4348.51,25.89,99,0.05
SA-R06770,02CO,RC shear walls,Concrete,m3,1615.66,428.23,85,0.05
SA-R06770,03WI,Curtain wall,Windows,m2,2610.93,731.95,83,0.05
SA-R06770,04HV,Air handling unit,HVAC,no,3583.06,2435.15,80,0.03
SA-R06770,05WA,Liquid membrane,Waterproofing,m2,1034.26,52.63,75,0.08
SA-R06771,01CO,Plain concrete (PC),Concrete,m3,225.83,373.38,80,0.05
SA-R06771,02PL,Cement plaster internal,Plaster,m2,393.36,23.64,86,0.1
SA-R06771,03DO,UPVC door,Doors,no,323.87,1033.05,96,0.02
SA-R06771,04WA,Polymer waterproofing,Waterproofing,m2,129.55,48.66,85,0.08
SA-R06771,05EA,Excavation for foundations,EarthWork,m3,440.54,22.75,83,0.05
SA-R06771,06CE,Wall tiles,Ceramic,m2,363.25,55.85,95,0.1
SA-R06771,07BL,Concrete bricks,Block,m2,160.43,37.86,81,0.06
SA-R06771,08EL,Passenger elevator 6 stop,Elevator,no,218.98,208684.93,79,0.01
SA-R06771,09FI,Emergency light,FireFighting,no,271.95,297.33,99,0.03
SA-R06771,10PA,Anti-mold paint,Paint,m2,370.1,14.92,93,0.1
SA-R06772,01RE,Steel reinforcement 60ksi,Reinforcement,ton,58318.99,3238.14,90,0.07
SA-R06772,02BL,Hollow concrete blocks 20cm,Block,m2,63480.27,35.16,98,0.06
SA-R06772,03WI,Aluminum window sliding,Windows,m2,27398.07,633.02,76,0.05
SA-R06772,04EL,Earthing system,Electrical,no,40476.54,74.54,90,0.05
SA-R06772,05WA,Water stop,Waterproofing,m2,48480.86,46.16,79,0.08
SA-R06772,06DO,Fire rated door,Doors,no,56266.67,1029.5,88,0.02
SA-R06773,01WA,Bitumen waterproofing,Waterproofing,m2,3870.25,42.16,82,0.08
SA-R06773,02EL,Wire 6mm,Electrical,no,3778.11,61.48,78,0.05
SA-R06773,03RE,Steel mesh,Reinforcement,ton,3549.5,2750.65,83,0.07
SA-R06773,04PA,Anti-mold paint,Paint,m2,2225.33,14.43,77,0.1
SA-R06773,05CO,RC beams,Concrete,m3,1806.29,324.99,80,0.05
SA-R06773,06DO,UPVC door,Doors,no,5382.31,875.61,99,0.02
SA-R06774,01EA,Backfilling,EarthWork,m3,238.49,20.46,91,0.05
SA-R06774,02CO,RC columns,Concrete,m3,188.49,361.4,94,0.05
SA-R06774,03MA,Granite countertop,Marble,m2,312.54,160.07,84,0.08
SA-R06774,04EL,Passenger elevator 10 stop,Elevator,no,422.01,206131.11,76,0.01
SA-R06774,05RE,Steel reinforcement 60ksi,Reinforcement,ton,454.07,3248.48,76,0.07
SA-R06775,01MA,Marble cladding,Marble,m2,10186.08,160.99,90,0.08
SA-R06775,02WI,Curtain wall,Windows,m2,19658.42,675.08,77,0.05
SA-R06775,03PL,PVC pipe 110mm,Plumbing,no,13315.53,109.59,98,0.05
SA-R06775,04FI,Fire hose cabinet,FireFighting,no,17069.56,319.23,82,0.03
SA-R06775,05BL,Hollow concrete blocks 10cm,Block,m2,13369.8,37.45,79,0.06
SA-R06775,06EA,Trench excavation,EarthWork,m3,10616.67,21.76,81,0.05
SA-R06775,07PA,Emulsion paint internal,Paint,m2,20078.22,16.07,82,0.1
SA-R06775,08CE,Skirting,Ceramic,m2,10422.83,57.65,90,0.1
SA-R06775,09RE,Tie wire,Reinforcement,ton,7477.77,3300.1,91,0.07
SA-R06775,10CO,RC columns,Concrete,m3,9663.6,382.55,94,0.05
SA-R06775,11EL,Earthing system,Electrical,no,7998.52,74.1,85,0.05
SA-R06775,12PL,Cement plaster external,Plaster,m2,19900.98,23.43,90,0.1
SA-R06776,01MA,Marble flooring,Marble,m2,4123.35,168.95,87,0.08
SA-R06776,02BL,Hollow concrete blocks 15cm,Block,m2,4025.84,37.3,99,0.06
SA-R06776,03PL,Pump set,Plumbing,no,5524.87,111.07,75,0.05
SA-R06776,04FI,Fire extinguisher,FireFighting,no,3304.38,328.19,94,0.03
SA-R06776,05PL,Cement plaster internal,Plaster,m2,6779.25,25.8,90,0.1
SA-R06776,06EA,Excavation for foundations,EarthWork,m3,5235.75,23.34,99,0.05
SA-R06776,07WA,Polymer waterproofing,Waterproofing,m2,1931.5,48.47,95,0.08
SA-R06776,08RE,Steel mesh,Reinforcement,ton,6576.23,3420.76,78,0.07
SA-R06776,09HV,Diffuser,HVAC,no,1763.99,2427.33,86,0.03
SA-R06776,10CE,Skirting,Ceramic,m2,3825.99,61.17,90,0.1
SA-R06777,01RE,Steel reinforcement 60ksi,Reinforcement,ton,48976.88,3605.31,84,0.07
SA-R06777,02BL,Hollow concrete blocks 10cm,Block,m2,66479.07,41.44,83,0.06
SA-R06777,03PA,Emulsion paint internal,Paint,m2,52484.92,16.65,77,0.1
SA-R06777,04DO,Metal door,Doors,no,36974.19,1194.86,90,0.02
SA-R06777,05CE,Porcelain tiles 60x60,Ceramic,m2,67062.22,59.91,89,0.1
SA-R06777,06HV,Split AC unit,HVAC,no,31169.46,2213.29,88,0.03
SA-R06777,07EA,Trench excavation,EarthWork,m3,20287.98,23.12,99,0.05
SA-R06777,08MA,Granite flooring,Marble,m2,22610.12,172.74,75,0.08
SA-R06777,09WI,Aluminum window fixed,Windows,m2,58184.95,675.77,75,0.05
SA-R06777,10CO,RC stairs,Concrete,m3,49750.46,435.85,99,0.05
SA-R06777,11EL,MCB,Electrical,no,38756.41,84.41,88,0.05
SA-R06778,01RE,Steel reinforcement 40ksi,Reinforcement,ton,8908.62,3502.69,75,0.07
SA-R06778,02WA,Polymer waterproofing,Waterproofing,m2,3564,52.6,93,0.08
SA-R06778,03MA,Marble flooring,Marble,m2,12064.37,175.97,75,0.08
SA-R06778,04BL,Hollow concrete blocks 15cm,Block,m2,3862.75,40.27,89,0.06
SA-R06778,05WI,Aluminum window fixed,Windows,m2,24240.02,692.86,76,0.05
SA-R06778,06FI,Fire hose cabinet,FireFighting,no,3556.8,313.51,81,0.03
SA-R06778,07CO,Reinforced concrete (RC) foundations,Concrete,m3,19319.89,418.81,88,0.05
SA-R06779,01WI,Glass partition,Windows,m2,93.86,580.27,81,0.05
SA-R06779,02EA,Trench excavation,EarthWork,m3,403.56,18.8,94,0.05
SA-R06779,03HV,Diffuser,HVAC,no,342.48,1841.86,75,0.03
SA-R06779,04EL,Escalator,Elevator,no,258.02,190966.75,89,0.01
SA-R06779,05MA,Marble cladding,Marble,m2,403.32,137.87,82,0.08
SA-R06779,06CO,RC slabs,Concrete,m3,133.07,361.95,75,0.05
SA-R06780,01EA,Trench excavation,EarthWork,m3,533.96,20.39,99,0.05
SA-R06780,02PL,Gypsum plaster,Plaster,m2,879.14,22.77,96,0.1
SA-R06780,03EL,MCB,Electrical,no,178.06,68.86,83,0.05
SA-R06780,04WA,Bitumen waterproofing,Waterproofing,m2,485.55,45.18,81,0.08
SA-R06780,05EL,Escalator,Elevator,no,406.05,208744.24,75,0.01
SA-R06780,06PL,PVC pipe 50mm,Plumbing,no,870.17,95.08,99,0.05
SA-R06780,07MA,Granite countertop,Marble,m2,599.09,147.75,78,0.08
SA-R06780,08CO,Reinforced concrete (RC) foundations,Concrete,m3,684.84,375.94,90,0.05
SA-R06780,09FI,Smoke detector,FireFighting,no,621.63,288.67,82,0.03
SA-R06780,10DO,UPVC door,Doors,no,284.09,990.79,96,0.02
SA-R06780,11HV,Ductwork,HVAC,no,945.11,1893.16,92,0.03
SA-R06780,12CE,Wall tiles,Ceramic,m2,976.16,52.78,93,0.1
SA-R06781,01MA,Granite countertop,Marble,m2,503,142.53,91,0.08
SA-R06781,02EA,Trench excavation,EarthWork,m3,364.38,18.5,78,0.05
SA-R06781,03EL,Freight elevator,Elevator,no,322.1,199069.32,94,0.01
SA-R06781,04PL,Pump set,Plumbing,no,244.44,100.1,79,0.05
SA-R06781,05WI,Aluminum window fixed,Windows,m2,426.12,624.64,84,0.05
SA-R06781,06RE,Steel mesh,Reinforcement,ton,346.9,3128.48,99,0.07
SA-R06781,07DO,UPVC door,Doors,no,486.86,969.92,85,0.02
SA-R06781,08CO,RC shear walls,Concrete,m3,259.2,366.06,77,0.05
SA-R06781,09BL,AAC blocks,Block,m2,118.61,33.43,91,0.06
SA-R06781,10PL,Cement plaster internal,Plaster,m2,401.32,22.69,95,0.1
SA-R06782,01MA,Granite flooring,Marble,m2,176.96,172,92,0.08
SA-R06782,02FI,Smoke detector,FireFighting,no,104.06,329.46,84,0.03
SA-R06782,03CE,Porcelain tiles 60x60,Ceramic,m2,222.22,59.09,92,0.1
SA-R06782,04PL,PVC pipe 50mm,Plumbing,no,113.68,111.66,75,0.05
SA-R06782,05HV,Ductwork,HVAC,no,104.31,2296.4,90,0.03
